layer,hs_code,hs_desc,year,reporter_code,reporter,partner_code,partner,trade_value_usd,reporter_rank,reporter_export_share,reporter_selection_reason
layer2_backend,854160,Crystals; mounted piezo-electric,2022,HKG,"China, Hong Kong SAR",USA,USA,95190672.547,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",CAN,Canada,5604779.203,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",CHN,China,805771467.528,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",DEU,Germany,2926142.299,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",ITA,Italy,1065119.739,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",JPN,Japan,12227052.665,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",KOR,Rep. of Korea,4558326.711,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",MYS,Malaysia,36419796.615,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",PHL,Philippines,2135776.919,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",IND,India,1563838.161,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",SGP,Singapore,2038012.876,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",VNM,Viet Nam,1581364.874,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",THA,Thailand,16908473.061,1,0.20348341453719776,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HKG,"China, Hong Kong SAR",USA,USA,7517144.705,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",AUT,Austria,52875622.099,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",BEL,Belgium,9102418.833,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",CAN,Canada,80691007.32,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",CHN,China,68218990855.671,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",CZE,Czechia,51630772.181,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",DNK,Denmark,13401541.371,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",FIN,Finland,11854598.109,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",FRA,France,80103650.152,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",DEU,Germany,419325734.271,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",HUN,Hungary,279195174.342,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",IRL,Ireland,8878158.272,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",ISR,Israel,91357233.795,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",ITA,Italy,25216468.627,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",JPN,Japan,595250385.798,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",KOR,Rep. of Korea,505086422.494,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",MYS,Malaysia,507365892.946,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",MEX,Mexico,195657456.323,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",NLD,Netherlands,511928870.411,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",NOR,Norway,3538660.43,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",PHL,Philippines,169269177.944,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",IND,India,654617468.509,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",SGP,Singapore,568176344.179,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",VNM,Viet Nam,2516167300.426,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",SWE,Sweden,58039016.565,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",CHE,Switzerland,16334529.302,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",THA,Thailand,311431811.083,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",GBR,United Kingdom,62665027.066,1,0.20348341453719776,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HKG,"China, Hong Kong SAR",USA,USA,1276231700.072,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",AUT,Austria,1940847.959,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",BEL,Belgium,3274450.14,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",CAN,Canada,9210719.538,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",CHN,China,29613880898.419,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",CZE,Czechia,1086867.527,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",FIN,Finland,19496991.537,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",FRA,France,8555565.445,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",DEU,Germany,96655740.972,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",HUN,Hungary,5351520.443,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",ISR,Israel,14830736.596,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",ITA,Italy,5356536.648,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",JPN,Japan,88440225.731,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",KOR,Rep. of Korea,873383061.127,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",MYS,Malaysia,68084984.548,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",MEX,Mexico,50412465.991,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",NLD,Netherlands,54238714.984,1,0.20348341453719776,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HKG,"China, Hong Kong SAR",PHL,Philippines,94681800.663,1,0.20348341453719776,coverage_threshold
